State,Type,County,Motivation,Crime Count,Year
Virginia,Metropolitan Counties,New Kent,Sexual orientation,0,2020
Virginia,Metropolitan Counties,New Kent,Disability,0,2020
Virginia,Metropolitan Counties,New Kent,Gender,0,2020
Virginia,Metropolitan Counties,New Kent,Gender Identity,0,2020
Virginia,Metropolitan Counties,Powhatan,Ancestry,0,2020
Virginia,Metropolitan Counties,Powhatan,Religion,1,2020
Virginia,Metropolitan Counties,Powhatan,Sexual orientation,0,2020
Virginia,Metropolitan Counties,Powhatan,Disability,0,2020
Virginia,Metropolitan Counties,Powhatan,Gender,0,2020
Virginia,Metropolitan Counties,Powhatan,Gender Identity,0,2020
Virginia,Metropolitan Counties,Prince William County Police Department,Ancestry,1,2020
Virginia,Metropolitan Counties,Prince William County Police Department,Religion,0,2020
Virginia,Metropolitan Counties,Prince William County Police Department,Sexual orientation,0,2020
Virginia,Metropolitan Counties,Prince William County Police Department,Disability,0,2020
Virginia,Metropolitan Counties,Prince William County Police Department,Gender,0,2020
Virginia,Metropolitan Counties,Prince William County Police Department,Gender Identity,1,2020
Virginia,Metropolitan Counties,Rockingham,Ancestry,1,2020
Virginia,Metropolitan Counties,Rockingham,Religion,0,2020
Virginia,Metropolitan Counties,Rockingham,Sexual orientation,0,2020
Virginia,Metropolitan Counties,Rockingham,Disability,0,2020
Virginia,Metropolitan Counties,Rockingham,Gender,0,2020
Virginia,Metropolitan Counties,Rockingham,Gender Identity,0,2020
Virginia,Metropolitan Counties,Spotsylvania,Ancestry,2,2020
Virginia,Metropolitan Counties,Spotsylvania,Religion,0,2020
Virginia,Metropolitan Counties,Spotsylvania,Sexual orientation,2,2020
Virginia,Metropolitan Counties,Spotsylvania,Disability,0,2020
Virginia,Metropolitan Counties,Spotsylvania,Gender,0,2020
Virginia,Metropolitan Counties,Spotsylvania,Gender Identity,0,2020
Virginia,Metropolitan Counties,Stafford,Ancestry,3,2020
Virginia,Metropolitan Counties,Stafford,Religion,0,2020
Virginia,Metropolitan Counties,Stafford,Sexual orientation,0,2020
Virginia,Metropolitan Counties,Stafford,Disability,0,2020
Virginia,Metropolitan Counties,Stafford,Gender,0,2020
Virginia,Metropolitan Counties,Stafford,Gender Identity,0,2020
Virginia,Nonmetropolitan Counties,King George,Ancestry,0,2020
Virginia,Nonmetropolitan Counties,King George,Religion,1,2020
Virginia,Nonmetropolitan Counties,King George,Sexual orientation,0,2020
Virginia,Nonmetropolitan Counties,King George,Disability,0,2020
Virginia,Nonmetropolitan Counties,King George,Gender,0,2020
Virginia,Nonmetropolitan Counties,King George,Gender Identity,0,2020
Virginia,Nonmetropolitan Counties,Louisa,Ancestry,1,2020
Virginia,Nonmetropolitan Counties,Louisa,Religion,0,2020
Virginia,Nonmetropolitan Counties,Louisa,Sexual orientation,0,2020
Virginia,Nonmetropolitan Counties,Louisa,Disability,0,2020
Virginia,Nonmetropolitan Counties,Louisa,Gender,0,2020
Virginia,Nonmetropolitan Counties,Louisa,Gender Identity,0,2020
Virginia,Nonmetropolitan Counties,Orange,Ancestry,1,2020
Virginia,Nonmetropolitan Counties,Orange,Religion,0,2020
Virginia,Nonmetropolitan Counties,Orange,Sexual orientation,0,2020
Virginia,Nonmetropolitan Counties,Orange,Disability,0,2020
Virginia,Nonmetropolitan Counties,Orange,Gender,0,2020
Virginia,Nonmetropolitan Counties,Orange,Gender Identity,0,2020
Virginia,Nonmetropolitan Counties,Patrick,Ancestry,0,2020
Virginia,Nonmetropolitan Counties,Patrick,Religion,0,2020
Virginia,Nonmetropolitan Counties,Patrick,Sexual orientation,1,2020
Virginia,Nonmetropolitan Counties,Patrick,Disability,0,2020
Virginia,Nonmetropolitan Counties,Patrick,Gender,0,2020
Virginia,Nonmetropolitan Counties,Patrick,Gender Identity,0,2020
Virginia,State Police Agencies,State Police:,Ancestry,1,2020
Virginia,State Police Agencies,State Police:,Religion,0,2020
Virginia,State Police Agencies,State Police:,Sexual orientation,0,2020
Virginia,State Police Agencies,State Police:,Disability,0,2020
Virginia,State Police Agencies,State Police:,Gender,0,2020
Virginia,State Police Agencies,State Police:,Gender Identity,0,2020
Washington,Cities,Aberdeen,Ancestry,0,2020
Washington,Cities,Aberdeen,Religion,0,2020
Washington,Cities,Aberdeen,Sexual orientation,0,2020
Washington,Cities,Aberdeen,Disability,0,2020
Washington,Cities,Aberdeen,Gender,0,2020
Washington,Cities,Aberdeen,Gender Identity,1,2020
Washington,Cities,Airway Heights,Ancestry,1,2020
Washington,Cities,Airway Heights,Religion,0,2020
Washington,Cities,Airway Heights,Sexual orientation,0,2020
Washington,Cities,Airway Heights,Disability,0,2020
Washington,Cities,Airway Heights,Gender,0,2020
Washington,Cities,Airway Heights,Gender Identity,0,2020
Washington,Cities,Arlington,Ancestry,2,2020
Washington,Cities,Arlington,Religion,0,2020
Washington,Cities,Arlington,Sexual orientation,0,2020
Washington,Cities,Arlington,Disability,0,2020
Washington,Cities,Arlington,Gender,0,2020
Washington,Cities,Arlington,Gender Identity,0,2020
Washington,Cities,Auburn,Ancestry,1,2020
Washington,Cities,Auburn,Religion,1,2020
Washington,Cities,Auburn,Sexual orientation,0,2020
Washington,Cities,Auburn,Disability,0,2020
Washington,Cities,Auburn,Gender,0,2020
Washington,Cities,Auburn,Gender Identity,0,2020
Washington,Cities,Bainbridge Island,Ancestry,0,2020
Washington,Cities,Bainbridge Island,Religion,0,2020
Washington,Cities,Bainbridge Island,Sexual orientation,1,2020
Washington,Cities,Bainbridge Island,Disability,0,2020
Washington,Cities,Bainbridge Island,Gender,0,2020
Washington,Cities,Bainbridge Island,Gender Identity,0,2020
Washington,Cities,Bellevue,Ancestry,11,2020
Washington,Cities,Bellevue,Religion,2,2020
Washington,Cities,Bellevue,Sexual orientation,4,2020
Washington,Cities,Bellevue,Disability,0,2020
Washington,Cities,Bellevue,Gender,0,2020
Washington,Cities,Bellevue,Gender Identity,1,2020
Washington,Cities,Bellingham,Ancestry,9,2020
Washington,Cities,Bellingham,Religion,2,2020
Washington,Cities,Bellingham,Sexual orientation,3,2020
Washington,Cities,Bellingham,Disability,0,2020
Washington,Cities,Bellingham,Gender,0,2020
Washington,Cities,Bellingham,Gender Identity,0,2020
Washington,Cities,Black Diamond,Ancestry,2,2020
Washington,Cities,Black Diamond,Religion,1,2020
Washington,Cities,Black Diamond,Sexual orientation,0,2020
Washington,Cities,Black Diamond,Disability,0,2020
Washington,Cities,Black Diamond,Gender,0,2020
Washington,Cities,Black Diamond,Gender Identity,0,2020
Washington,Cities,Blaine,Ancestry,1,2020
Washington,Cities,Blaine,Religion,0,2020
Washington,Cities,Blaine,Sexual orientation,0,2020
Washington,Cities,Blaine,Disability,0,2020
Washington,Cities,Blaine,Gender,0,2020
Washington,Cities,Blaine,Gender Identity,0,2020
Washington,Cities,Bothell,Ancestry,1,2020
Washington,Cities,Bothell,Religion,0,2020
Washington,Cities,Bothell,Sexual orientation,0,2020
Washington,Cities,Bothell,Disability,0,2020
Washington,Cities,Bothell,Gender,0,2020
Washington,Cities,Bothell,Gender Identity,1,2020
Washington,Cities,Bremerton,Ancestry,2,2020
Washington,Cities,Bremerton,Religion,0,2020
Washington,Cities,Bremerton,Sexual orientation,0,2020
Washington,Cities,Bremerton,Disability,0,2020
Washington,Cities,Bremerton,Gender,0,2020
Washington,Cities,Bremerton,Gender Identity,0,2020
Washington,Cities,Brier,Ancestry,1,2020
Washington,Cities,Brier,Religion,0,2020
Washington,Cities,Brier,Sexual orientation,0,2020
Washington,Cities,Brier,Disability,0,2020
Washington,Cities,Brier,Gender,0,2020
Washington,Cities,Brier,Gender Identity,0,2020
Washington,Cities,Burien,Ancestry,4,2020
Washington,Cities,Burien,Religion,0,2020
Washington,Cities,Burien,Sexual orientation,3,2020
Washington,Cities,Burien,Disability,0,2020
Washington,Cities,Burien,Gender,0,2020
Washington,Cities,Burien,Gender Identity,0,2020
Washington,Cities,Carnation,Ancestry,0,2020
Washington,Cities,Carnation,Religion,1,2020
Washington,Cities,Carnation,Sexual orientation,0,2020
Washington,Cities,Carnation,Disability,0,2020
Washington,Cities,Carnation,Gender,0,2020
Washington,Cities,Carnation,Gender Identity,0,2020
Washington,Cities,Chehalis,Ancestry,0,2020
Washington,Cities,Chehalis,Religion,0,2020
Washington,Cities,Chehalis,Sexual orientation,2,2020
Washington,Cities,Chehalis,Disability,0,2020
Washington,Cities,Chehalis,Gender,0,2020
Washington,Cities,Chehalis,Gender Identity,0,2020
Washington,Cities,College Place,Ancestry,1,2020
Washington,Cities,College Place,Religion,0,2020
Washington,Cities,College Place,Sexual orientation,0,2020
Washington,Cities,College Place,Disability,0,2020
Washington,Cities,College Place,Gender,0,2020
Washington,Cities,College Place,Gender Identity,0,2020
Washington,Cities,Des Moines,Ancestry,1,2020
Washington,Cities,Des Moines,Religion,1,2020
Washington,Cities,Des Moines,Sexual orientation,0,2020
Washington,Cities,Des Moines,Disability,0,2020
Washington,Cities,Des Moines,Gender,0,2020
Washington,Cities,Des Moines,Gender Identity,0,2020
Washington,Cities,East Wenatchee,Ancestry,0,2020
Washington,Cities,East Wenatchee,Religion,0,2020
Washington,Cities,East Wenatchee,Sexual orientation,1,2020
Washington,Cities,East Wenatchee,Disability,0,2020
Washington,Cities,East Wenatchee,Gender,0,2020
Washington,Cities,East Wenatchee,Gender Identity,0,2020
Washington,Cities,Edmonds,Ancestry,7,2020
Washington,Cities,Edmonds,Religion,1,2020
Washington,Cities,Edmonds,Sexual orientation,0,2020
Washington,Cities,Edmonds,Disability,0,2020
Washington,Cities,Edmonds,Gender,0,2020
Washington,Cities,Edmonds,Gender Identity,0,2020
Washington,Cities,Ellensburg,Ancestry,2,2020
Washington,Cities,Ellensburg,Religion,0,2020
Washington,Cities,Ellensburg,Sexual orientation,0,2020
Washington,Cities,Ellensburg,Disability,0,2020
Washington,Cities,Ellensburg,Gender,0,2020
Washington,Cities,Ellensburg,Gender Identity,0,2020
Washington,Cities,Everett,Ancestry,11,2020
Washington,Cities,Everett,Religion,0,2020
Washington,Cities,Everett,Sexual orientation,3,2020
Washington,Cities,Everett,Disability,0,2020
Washington,Cities,Everett,Gender,1,2020
Washington,Cities,Everett,Gender Identity,0,2020
Washington,Cities,Federal Way,Ancestry,2,2020
Washington,Cities,Federal Way,Religion,0,2020
Washington,Cities,Federal Way,Sexual orientation,0,2020
Washington,Cities,Federal Way,Disability,0,2020
Washington,Cities,Federal Way,Gender,0,2020
Washington,Cities,Federal Way,Gender Identity,0,2020
Washington,Cities,Fife,Ancestry,1,2020
Washington,Cities,Fife,Religion,0,2020
Washington,Cities,Fife,Sexual orientation,0,2020
Washington,Cities,Fife,Disability,0,2020
Washington,Cities,Fife,Gender,0,2020
Washington,Cities,Fife,Gender Identity,0,2020
Washington,Cities,Fircrest,Ancestry,1,2020
Washington,Cities,Fircrest,Religion,0,2020
Washington,Cities,Fircrest,Sexual orientation,0,2020
Washington,Cities,Fircrest,Disability,0,2020
Washington,Cities,Fircrest,Gender,0,2020
Washington,Cities,Fircrest,Gender Identity,0,2020
Washington,Cities,Granite Falls,Ancestry,2,2020
Washington,Cities,Granite Falls,Religion,0,2020
Washington,Cities,Granite Falls,Sexual orientation,0,2020
Washington,Cities,Granite Falls,Disability,0,2020
Washington,Cities,Granite Falls,Gender,0,2020
Washington,Cities,Granite Falls,Gender Identity,0,2020
Washington,Cities,Hoquiam,Ancestry,0,2020
Washington,Cities,Hoquiam,Religion,1,2020
Washington,Cities,Hoquiam,Sexual orientation,0,2020
Washington,Cities,Hoquiam,Disability,0,2020
Washington,Cities,Hoquiam,Gender,0,2020
Washington,Cities,Hoquiam,Gender Identity,0,2020
Washington,Cities,Issaquah,Ancestry,1,2020
Washington,Cities,Issaquah,Religion,1,2020
Washington,Cities,Issaquah,Sexual orientation,0,2020
Washington,Cities,Issaquah,Disability,0,2020
Washington,Cities,Issaquah,Gender,0,2020
Washington,Cities,Issaquah,Gender Identity,0,2020
Washington,Cities,Kent,Ancestry,5,2020
Washington,Cities,Kent,Religion,1,2020
Washington,Cities,Kent,Sexual orientation,1,2020
Washington,Cities,Kent,Disability,0,2020
Washington,Cities,Kent,Gender,0,2020
Washington,Cities,Kent,Gender Identity,0,2020
Washington,Cities,Kirkland,Ancestry,3,2020
Washington,Cities,Kirkland,Religion,1,2020
Washington,Cities,Kirkland,Sexual orientation,0,2020
Washington,Cities,Kirkland,Disability,0,2020
Washington,Cities,Kirkland,Gender,0,2020
Washington,Cities,Kirkland,Gender Identity,0,2020
Washington,Cities,Lacey,Ancestry,0,2020
Washington,Cities,Lacey,Religion,0,2020
Washington,Cities,Lacey,Sexual orientation,1,2020
Washington,Cities,Lacey,Disability,0,2020
Washington,Cities,Lacey,Gender,0,2020
Washington,Cities,Lacey,Gender Identity,0,2020
Washington,Cities,Lake Stevens,Ancestry,0,2020
Washington,Cities,Lake Stevens,Religion,1,2020
Washington,Cities,Lake Stevens,Sexual orientation,0,2020
Washington,Cities,Lake Stevens,Disability,0,2020
Washington,Cities,Lake Stevens,Gender,0,2020
Washington,Cities,Lake Stevens,Gender Identity,0,2020
Washington,Cities,Lakewood,Ancestry,1,2020
Washington,Cities,Lakewood,Religion,0,2020
Washington,Cities,Lakewood,Sexual orientation,0,2020
Washington,Cities,Lakewood,Disability,0,2020
Washington,Cities,Lakewood,Gender,0,2020
Washington,Cities,Lakewood,Gender Identity,0,2020
Washington,Cities,Longview,Ancestry,2,2020
Washington,Cities,Longview,Religion,0,2020
Washington,Cities,Longview,Sexual orientation,0,2020
Washington,Cities,Longview,Disability,0,2020
Washington,Cities,Longview,Gender,0,2020
Washington,Cities,Longview,Gender Identity,0,2020
Washington,Cities,Lynnwood,Ancestry,3,2020
Washington,Cities,Lynnwood,Religion,0,2020
Washington,Cities,Lynnwood,Sexual orientation,1,2020
Washington,Cities,Lynnwood,Disability,0,2020
Washington,Cities,Lynnwood,Gender,0,2020
Washington,Cities,Lynnwood,Gender Identity,0,2020
Washington,Cities,Maple Valley,Ancestry,1,2020
Washington,Cities,Maple Valley,Religion,0,2020
Washington,Cities,Maple Valley,Sexual orientation,0,2020
Washington,Cities,Maple Valley,Disability,0,2020
Washington,Cities,Maple Valley,Gender,0,2020
Washington,Cities,Maple Valley,Gender Identity,0,2020
Washington,Cities,Marysville,Ancestry,0,2020
Washington,Cities,Marysville,Religion,0,2020
Washington,Cities,Marysville,Sexual orientation,0,2020
Washington,Cities,Marysville,Disability,1,2020
Washington,Cities,Marysville,Gender,0,2020
Washington,Cities,Marysville,Gender Identity,0,2020
Washington,Cities,Mill Creek,Ancestry,0,2020
Washington,Cities,Mill Creek,Religion,0,2020
Washington,Cities,Mill Creek,Sexual orientation,1,2020
Washington,Cities,Mill Creek,Disability,0,2020
Washington,Cities,Mill Creek,Gender,0,2020
Washington,Cities,Mill Creek,Gender Identity,0,2020
Washington,Cities,Moses Lake,Ancestry,0,2020
Washington,Cities,Moses Lake,Religion,1,2020
Washington,Cities,Moses Lake,Sexual orientation,0,2020
Washington,Cities,Moses Lake,Disability,0,2020
Washington,Cities,Moses Lake,Gender,0,2020
Washington,Cities,Moses Lake,Gender Identity,0,2020
Washington,Cities,Mount Vernon,Ancestry,1,2020
Washington,Cities,Mount Vernon,Religion,0,2020
Washington,Cities,Mount Vernon,Sexual orientation,0,2020
Washington,Cities,Mount Vernon,Disability,0,2020
Washington,Cities,Mount Vernon,Gender,0,2020
Washington,Cities,Mount Vernon,Gender Identity,0,2020
Washington,Cities,Mukilteo,Ancestry,1,2020
Washington,Cities,Mukilteo,Religion,1,2020
Washington,Cities,Mukilteo,Sexual orientation,0,2020
Washington,Cities,Mukilteo,Disability,0,2020
Washington,Cities,Mukilteo,Gender,0,2020
Washington,Cities,Mukilteo,Gender Identity,0,2020
Washington,Cities,Normandy Park,Ancestry,1,2020
Washington,Cities,Normandy Park,Religion,0,2020
Washington,Cities,Normandy Park,Sexual orientation,0,2020
Washington,Cities,Normandy Park,Disability,0,2020
Washington,Cities,Normandy Park,Gender,0,2020
Washington,Cities,Normandy Park,Gender Identity,0,2020
Washington,Cities,Olympia,Ancestry,1,2020
Washington,Cities,Olympia,Religion,0,2020
Washington,Cities,Olympia,Sexual orientation,1,2020
Washington,Cities,Olympia,Disability,0,2020
Washington,Cities,Olympia,Gender,0,2020
Washington,Cities,Olympia,Gender Identity,0,2020
Washington,Cities,Port Angeles,Ancestry,1,2020
Washington,Cities,Port Angeles,Religion,1,2020
Washington,Cities,Port Angeles,Sexual orientation,0,2020
Washington,Cities,Port Angeles,Disability,0,2020
Washington,Cities,Port Angeles,Gender,0,2020
Washington,Cities,Port Angeles,Gender Identity,0,2020
Washington,Cities,Port Townsend,Ancestry,1,2020
Washington,Cities,Port Townsend,Religion,0,2020
Washington,Cities,Port Townsend,Sexual orientation,0,2020
Washington,Cities,Port Townsend,Disability,0,2020
Washington,Cities,Port Townsend,Gender,0,2020
Washington,Cities,Port Townsend,Gender Identity,0,2020
Washington,Cities,Poulsbo,Ancestry,0,2020
Washington,Cities,Poulsbo,Religion,1,2020
Washington,Cities,Poulsbo,Sexual orientation,0,2020
Washington,Cities,Poulsbo,Disability,0,2020
Washington,Cities,Poulsbo,Gender,0,2020
Washington,Cities,Poulsbo,Gender Identity,0,2020
Washington,Cities,Pullman,Ancestry,2,2020
Washington,Cities,Pullman,Religion,0,2020
Washington,Cities,Pullman,Sexual orientation,0,2020
Washington,Cities,Pullman,Disability,0,2020
Washington,Cities,Pullman,Gender,0,2020
Washington,Cities,Pullman,Gender Identity,0,2020
Washington,Cities,Puyallup,Ancestry,1,2020
Washington,Cities,Puyallup,Religion,0,2020
Washington,Cities,Puyallup,Sexual orientation,0,2020
Washington,Cities,Puyallup,Disability,0,2020
Washington,Cities,Puyallup,Gender,0,2020
Washington,Cities,Puyallup,Gender Identity,0,2020
Washington,Cities,Quincy,Ancestry,1,2020
Washington,Cities,Quincy,Religion,1,2020
Washington,Cities,Quincy,Sexual orientation,0,2020
Washington,Cities,Quincy,Disability,0,2020
Washington,Cities,Quincy,Gender,0,2020
Washington,Cities,Quincy,Gender Identity,0,2020
Washington,Cities,Redmond,Ancestry,1,2020
Washington,Cities,Redmond,Religion,0,2020
Washington,Cities,Redmond,Sexual orientation,0,2020
Washington,Cities,Redmond,Disability,0,2020
Washington,Cities,Redmond,Gender,0,2020
Washington,Cities,Redmond,Gender Identity,0,2020
Washington,Cities,Renton,Ancestry,4,2020
Washington,Cities,Renton,Religion,0,2020
Washington,Cities,Renton,Sexual orientation,0,2020
Washington,Cities,Renton,Disability,0,2020
Washington,Cities,Renton,Gender,0,2020
Washington,Cities,Renton,Gender Identity,0,2020
Washington,Cities,Richland,Ancestry,4,2020
Washington,Cities,Richland,Religion,0,2020
Washington,Cities,Richland,Sexual orientation,0,2020
Washington,Cities,Richland,Disability,0,2020
Washington,Cities,Richland,Gender,0,2020
Washington,Cities,Richland,Gender Identity,0,2020
Washington,Cities,Ridgefield,Ancestry,4,2020
Washington,Cities,Ridgefield,Religion,1,2020
Washington,Cities,Ridgefield,Sexual orientation,0,2020
Washington,Cities,Ridgefield,Disability,0,2020
Washington,Cities,Ridgefield,Gender,0,2020
Washington,Cities,Ridgefield,Gender Identity,0,2020
Washington,Cities,Sammamish2,Ancestry,3,2020
Washington,Cities,Sammamish2,Religion,1,2020
Washington,Cities,Sammamish2,Sexual orientation,1,2020
Washington,Cities,Sammamish2,Disability,0,2020
Washington,Cities,Sammamish2,Gender,0,2020
Washington,Cities,Sammamish2,Gender Identity,0,2020
Washington,Cities,SeaTac,Ancestry,2,2020
Washington,Cities,SeaTac,Religion,1,2020
Washington,Cities,SeaTac,Sexual orientation,0,2020
Washington,Cities,SeaTac,Disability,0,2020
Washington,Cities,SeaTac,Gender,0,2020
Washington,Cities,SeaTac,Gender Identity,0,2020
Washington,Cities,Seattle2,Ancestry,100,2020
Washington,Cities,Seattle2,Religion,6,2020
Washington,Cities,Seattle2,Sexual orientation,27,2020
Washington,Cities,Seattle2,Disability,3,2020
Washington,Cities,Seattle2,Gender,4,2020
Washington,Cities,Seattle2,Gender Identity,8,2020
Washington,Cities,Sedro Woolley,Ancestry,2,2020
Washington,Cities,Sedro Woolley,Religion,0,2020
Washington,Cities,Sedro Woolley,Sexual orientation,0,2020
Washington,Cities,Sedro Woolley,Disability,0,2020
Washington,Cities,Sedro Woolley,Gender,0,2020
Washington,Cities,Sedro Woolley,Gender Identity,0,2020
Washington,Cities,Sequim,Ancestry,0,2020
Washington,Cities,Sequim,Religion,0,2020
Washington,Cities,Sequim,Sexual orientation,0,2020
Washington,Cities,Sequim,Disability,0,2020
Washington,Cities,Sequim,Gender,0,2020
Washington,Cities,Sequim,Gender Identity,1,2020
Washington,Cities,Shelton,Ancestry,0,2020
Washington,Cities,Shelton,Religion,0,2020
Washington,Cities,Shelton,Sexual orientation,1,2020
Washington,Cities,Shelton,Disability,0,2020
Washington,Cities,Shelton,Gender,0,2020
Washington,Cities,Shelton,Gender Identity,0,2020
Washington,Cities,Shoreline,Ancestry,5,2020
Washington,Cities,Shoreline,Religion,3,2020
Washington,Cities,Shoreline,Sexual orientation,1,2020
Washington,Cities,Shoreline,Disability,0,2020
Washington,Cities,Shoreline,Gender,0,2020
Washington,Cities,Shoreline,Gender Identity,0,2020
Washington,Cities,Snohomish,Ancestry,1,2020
Washington,Cities,Snohomish,Religion,0,2020
Washington,Cities,Snohomish,Sexual orientation,0,2020
Washington,Cities,Snohomish,Disability,0,2020
Washington,Cities,Snohomish,Gender,0,2020
Washington,Cities,Snohomish,Gender Identity,0,2020
Washington,Cities,South Bend,Ancestry,1,2020
Washington,Cities,South Bend,Religion,0,2020
Washington,Cities,South Bend,Sexual orientation,0,2020
Washington,Cities,South Bend,Disability,0,2020
Washington,Cities,South Bend,Gender,0,2020
Washington,Cities,South Bend,Gender Identity,0,2020
Washington,Cities,Spokane,Ancestry,9,2020
Washington,Cities,Spokane,Religion,0,2020
Washington,Cities,Spokane,Sexual orientation,1,2020
Washington,Cities,Spokane,Disability,0,2020
Washington,Cities,Spokane,Gender,0,2020
Washington,Cities,Spokane,Gender Identity,2,2020
Washington,Cities,Spokane Valley,Ancestry,3,2020
Washington,Cities,Spokane Valley,Religion,0,2020
Washington,Cities,Spokane Valley,Sexual orientation,0,2020
Washington,Cities,Spokane Valley,Disability,0,2020
Washington,Cities,Spokane Valley,Gender,0,2020
Washington,Cities,Spokane Valley,Gender Identity,0,2020
Washington,Cities,Stanwood,Ancestry,1,2020
Washington,Cities,Stanwood,Religion,0,2020
Washington,Cities,Stanwood,Sexual orientation,0,2020
Washington,Cities,Stanwood,Disability,0,2020
Washington,Cities,Stanwood,Gender,0,2020
Washington,Cities,Stanwood,Gender Identity,0,2020
Washington,Cities,Tacoma,Ancestry,9,2020
Washington,Cities,Tacoma,Religion,0,2020
Washington,Cities,Tacoma,Sexual orientation,2,2020
Washington,Cities,Tacoma,Disability,0,2020
Washington,Cities,Tacoma,Gender,0,2020
Washington,Cities,Tacoma,Gender Identity,0,2020
Washington,Cities,Toppenish,Ancestry,1,2020
Washington,Cities,Toppenish,Religion,0,2020
Washington,Cities,Toppenish,Sexual orientation,0,2020
Washington,Cities,Toppenish,Disability,0,2020
Washington,Cities,Toppenish,Gender,0,2020
Washington,Cities,Toppenish,Gender Identity,0,2020
Washington,Cities,Tukwila,Ancestry,1,2020
Washington,Cities,Tukwila,Religion,1,2020
Washington,Cities,Tukwila,Sexual orientation,1,2020
Washington,Cities,Tukwila,Disability,0,2020
Washington,Cities,Tukwila,Gender,0,2020
Washington,Cities,Tukwila,Gender Identity,0,2020
Washington,Cities,Tumwater,Ancestry,1,2020
Washington,Cities,Tumwater,Religion,0,2020
Washington,Cities,Tumwater,Sexual orientation,0,2020
Washington,Cities,Tumwater,Disability,0,2020
Washington,Cities,Tumwater,Gender,0,2020
Washington,Cities,Tumwater,Gender Identity,0,2020
Washington,Cities,University Place,Ancestry,1,2020
Washington,Cities,University Place,Religion,0,2020
Washington,Cities,University Place,Sexual orientation,0,2020
Washington,Cities,University Place,Disability,0,2020
Washington,Cities,University Place,Gender,0,2020
Washington,Cities,University Place,Gender Identity,0,2020
Washington,Cities,Vancouver,Ancestry,11,2020
Washington,Cities,Vancouver,Religion,1,2020
Washington,Cities,Vancouver,Sexual orientation,3,2020
Washington,Cities,Vancouver,Disability,0,2020
Washington,Cities,Vancouver,Gender,1,2020
Washington,Cities,Vancouver,Gender Identity,0,2020
Washington,Cities,Walla Walla,Ancestry,2,2020
Washington,Cities,Walla Walla,Religion,1,2020
Washington,Cities,Walla Walla,Sexual orientation,1,2020
Washington,Cities,Walla Walla,Disability,0,2020
Washington,Cities,Walla Walla,Gender,0,2020
Washington,Cities,Walla Walla,Gender Identity,0,2020
Washington,Cities,Westport,Ancestry,1,2020
Washington,Cities,Westport,Religion,0,2020
Washington,Cities,Westport,Sexual orientation,0,2020
Washington,Cities,Westport,Disability,0,2020
Washington,Cities,Westport,Gender,0,2020
Washington,Cities,Westport,Gender Identity,0,2020
Washington,Cities,Yakima,Ancestry,2,2020
Washington,Cities,Yakima,Religion,2,2020
Washington,Cities,Yakima,Sexual orientation,0,2020
Washington,Cities,Yakima,Disability,0,2020
Washington,Cities,Yakima,Gender,0,2020
Washington,Cities,Yakima,Gender Identity,1,2020
Washington,Universities and Colleges,University of Washington,Ancestry,1,2020
Washington,Universities and Colleges,University of Washington,Religion,5,2020
Washington,Universities and Colleges,University of Washington,Sexual orientation,0,2020
Washington,Universities and Colleges,University of Washington,Disability,0,2020
Washington,Universities and Colleges,University of Washington,Gender,0,2020
Washington,Universities and Colleges,University of Washington,Gender Identity,3,2020
Washington,Universities and Colleges,Western Washington University,Ancestry,0,2020
Washington,Universities and Colleges,Western Washington University,Religion,0,2020
Washington,Universities and Colleges,Western Washington University,Sexual orientation,1,2020
Washington,Universities and Colleges,Western Washington University,Disability,0,2020
Washington,Universities and Colleges,Western Washington University,Gender,0,2020
Washington,Universities and Colleges,Western Washington University,Gender Identity,1,2020
Washington,Metropolitan Counties,Clark,Ancestry,4,2020
Washington,Metropolitan Counties,Clark,Religion,0,2020
Washington,Metropolitan Counties,Clark,Sexual orientation,1,2020
Washington,Metropolitan Counties,Clark,Disability,0,2020
Washington,Metropolitan Counties,Clark,Gender,0,2020
Washington,Metropolitan Counties,Clark,Gender Identity,0,2020
Washington,Metropolitan Counties,Cowlitz,Ancestry,0,2020
Washington,Metropolitan Counties,Cowlitz,Religion,0,2020
Washington,Metropolitan Counties,Cowlitz,Sexual orientation,0,2020
Washington,Metropolitan Counties,Cowlitz,Disability,1,2020
Washington,Metropolitan Counties,Cowlitz,Gender,0,2020
Washington,Metropolitan Counties,Cowlitz,Gender Identity,0,2020
Washington,Metropolitan Counties,King2,Ancestry,18,2020
Washington,Metropolitan Counties,King2,Religion,4,2020
Washington,Metropolitan Counties,King2,Sexual orientation,5,2020
Washington,Metropolitan Counties,King2,Disability,0,2020
Washington,Metropolitan Counties,King2,Gender,0,2020
Washington,Metropolitan Counties,King2,Gender Identity,1,2020
Washington,Metropolitan Counties,Pierce,Ancestry,3,2020
Washington,Metropolitan Counties,Pierce,Religion,0,2020
Washington,Metropolitan Counties,Pierce,Sexual orientation,0,2020
Washington,Metropolitan Counties,Pierce,Disability,0,2020
Washington,Metropolitan Counties,Pierce,Gender,0,2020
Washington,Metropolitan Counties,Pierce,Gender Identity,0,2020
Washington,Metropolitan Counties,Skagit,Ancestry,2,2020
Washington,Metropolitan Counties,Skagit,Religion,1,2020
Washington,Metropolitan Counties,Skagit,Sexual orientation,0,2020
Washington,Metropolitan Counties,Skagit,Disability,0,2020
Washington,Metropolitan Counties,Skagit,Gender,0,2020
